Permittivity ,Lambda,Theta,R,T,Rs,Ts,,
1,0.00000055,30,0.00546899,0.99453101,0.01177084,0.98822916,,
1,0.00000055,30,0.00355082,0.99644918,0.00735369,0.99264631,,
1,0.00000056,30,0.01807555,0.98192445,0.04291759,0.95708241,,
1,0.00000056,30,0.04188317,0.95811683,0.09772697,0.90227303,,
1,0.00000056,30,0.06552991,0.93447009,0.14847679,0.85152321,,
1,0.00000057,30,0.08150137,0.91849863,0.18079564,0.81920436,,
1,0.00000058,30,0.08585126,0.91414874,0.18917379,0.81082621,,
1,0.00000058,30,0.07815725,0.92184275,0.17361632,0.82638368,,
1,0.00000059,30,0.06080509,0.93919491,0.13770811,0.86229189,,
1,0.00000059,30,0.03863667,0.96136333,0.08946473,0.91053527,,
1,0.0000006,30,0.01776567,0.98223433,0.04145635,0.95854365,,
1,0.0000006,30,0.00419286,0.99580714,0.00903488,0.99096512,,
1,0.00000061,30,0.00154962,0.99845038,0.00326032,0.99673968,,
1,0.00000061,30,0.00989059,0.99010941,0.02464063,0.97535937,,
1,0.00000062,30,0.0259478,0.9740522,0.06343042,0.93656958,,
1,0.00000062,30,0.04476844,0.95523156,0.10627791,0.89372209,,
1,0.00000063,30,0.06159539,0.93840461,0.14247515,0.85752485,,
1,0.00000063,30,0.07293772,0.92706228,0.16574572,0.83425428,,
1,0.00000064,30,0.07693666,0.92306334,0.17353061,0.82646939,,
1,0.00000064,30,0.07328566,0.92671434,0.16574023,0.83425977,,
1,0.00000065,30,0.06293586,0.93706414,0.14394965,0.85605035,,
1,0.00000065,30,0.0479828,0.9520172,0.11158075,0.88841925,,
1,0.00000066,30,0.03123113,0.96876887,0.07384764,0.92615236,,
1,0.00000066,30,0.01591885,0.98408115,0.03793659,0.96206341,,
1,0.00000067,30,0.00494139,0.99505861,0.01147635,0.98852365,,
1,0.00000067,30,0.00030178,0.99969822,0.00048923,0.99951077,,
1,0.00000068,30,0.00255199,0.99744801,0.00689676,0.99310324,,
1,0.00000068,30,0.01078391,0.98921609,0.0279759,0.9720241,,
1,0.00000069,30,0.02302067,0.97697933,0.05789565,0.94210435,,
1,0.00000069,30,0.03678683,0.96321317,0.09004229,0.90995771,,
1,0.0000007,30,0.04974249,0.95025751,0.1189918,0.8810082,,
1,0.0000007,30,0.05999213,0.94000787,0.14103331,0.85896669,,
1,0.00000071,30,0.06630095,0.93369905,0.15417351,0.84582649,,
1,0.00000071,30,0.06807104,0.93192896,0.15764875,0.84235125,,
1,0.00000072,30,0.06529481,0.93470519,0.1516052,0.8483948,,
1,0.00000072,30,0.05849191,0.94150809,0.13694269,0.86305731,,
1,0.00000073,30,0.0485883,0.9514117,0.11521391,0.88478609,,
1,0.00000073,30,0.0368783,0.9631217,0.08878651,0.91121349,,
1,0.00000074,30,0.02482789,0.97517211,0.06069182,0.93930818,,
1,0.00000074,30,0.0139796,0.9860204,0.03458446,0.96541554,,
1,0.00000075,30,0.00567887,0.99432113,0.01409643,0.98590357,,
1,0.00000075,30,0.00093298,0.99906702,0.0022485,0.9977515,,
1,0.00000045,35,0.00311114,0.99688886,0.0116329,0.9883671,,
1,0.00000046,35,0.00550254,0.99449746,0.01735547,0.98264453,,
1,0.00000046,35,0.02905644,0.97094356,0.09723622,0.90276378,,
1,0.00000047,35,0.05550304,0.94449696,0.17787247,0.82212753,,
1,0.00000047,35,0.0677097,0.9322903,0.21248237,0.78751763,,
1,0.00000048,35,0.05955127,0.94044873,0.19106447,0.80893553,,
1,0.00000048,35,0.03650951,0.96349049,0.12366187,0.87633813,,
1,0.00000049,35,0.01227888,0.98772112,0.04297743,0.95702257,,
1,0.00000049,35,0.00186877,0.99813123,0.00402991,0.99597009,,
1,0.0000005,35,0.01143685,0.98856315,0.03773325,0.96226675,,
1,0.0000005,35,0.03441092,0.96558908,0.11402224,0.88597776,,
1,0.00000051,35,0.05775363,0.94224637,0.1834436,0.8165564,,
1,0.00000051,35,0.07063796,0.92936204,0.21869174,0.78130826,,
1,0.00000052,35,0.06840571,0.93159429,0.21290518,0.78709482,,
1,0.00000052,35,0.05274816,0.94725184,0.16960696,0.83039304,,
1,0.00000053,35,0.03026821,0.96973179,0.10140259,0.89859741,,
1,0.00000053,35,0.01054858,0.98945142,0.03496948,0.96503052,,
1,0.00000054,35,0.00199447,0.99800553,0.00431756,0.99568244,,
1,0.00000054,35,0.00781284,0.99218716,0.02626643,0.97373357,,
1,0.00000055,35,0.02453631,0.97546369,0.08446305,0.91553695,,
1,0.00000055,35,0.04471099,0.95528901,0.14793222,0.85206778,,
1,0.00000056,35,0.06093993,0.93906007,0.19436393,0.80563607,,
1,0.00000056,35,0.06840862,0.93159138,0.21427032,0.78572968,,
1,0.00000056,35,0.06548176,0.93451824,0.20595597,0.79404403,,
1,0.00000057,35,0.05351368,0.94648632,0.17218472,0.82781528,,
1,0.00000058,35,0.03607849,0.96392151,0.11978729,0.88021271,,
1,0.00000058,35,0.01833784,0.98166216,0.06199702,0.93800298,,
1,0.00000059,35,0.00544161,0.99455839,0.01720283,0.98279717,,
1,0.00000059,35,0.00103227,0.99896773,0.00230063,0.99769937,,
1,0.0000006,35,0.00584453,0.99415547,0.02170557,0.97829443,,
1,0.0000006,35,0.01773086,0.98226914,0.06496205,0.93503795,,
1,0.00000061,35,0.03280803,0.96719197,0.11524793,0.88475207,,
1,0.00000061,35,0.0469455,0.9530545,0.15855338,0.84144662,,
1,0.00000062,35,0.05692559,0.94307441,0.18700678,0.81299322,,
1,0.00000062,35,0.06089926,0.93910074,0.1975185,0.8024815,,
1,0.00000063,35,0.05839748,0.94160252,0.1898567,0.8101433,,
1,0.00000063,35,0.05022755,0.94977245,0.16577294,0.83422706,,
1,0.00000064,35,0.03812945,0.96187055,0.12876989,0.87123011,,
1,0.00000064,35,0.02459711,0.97540289,0.08496615,0.91503385,,
1,0.00000065,35,0.01229793,0.98770207,0.04281557,0.95718443,,
1,0.00000065,35,0.00366281,0.99633719,0.01211287,0.98788713,,
1,0.00000066,35,0.00022743,0.99977257,0.00042707,0.99957293,,
1,0.00000066,35,0.00236738,0.99763262,0.00998779,0.99001221,,
1,0.00000067,35,0.0092674,0.9907326,0.0367791,0.9632209,,
1,0.00000067,35,0.01924669,0.98075331,0.07291473,0.92708527,,
1,0.00000068,35,0.03028689,0.96971311,0.11025329,0.88974671,,
1,0.00000068,35,0.04043807,0.95956193,0.14245621,0.85754379,,
1,0.00000069,35,0.04818086,0.95181914,0.16571058,0.83428942,,
1,0.00000069,35,0.05252288,0.94747712,0.17813371,0.82186629,,
1,0.0000007,35,0.053047,0.946953,0.17923499,0.82076501,,
1,0.0000007,35,0.04986469,0.95013531,0.16945673,0.83054327,,
1,0.00000071,35,0.04352349,0.95647651,0.14996845,0.85003155,,
1,0.00000071,35,0.0349585,0.9650415,0.12282815,0.87717185,,
1,0.00000072,35,0.02532471,0.97467529,0.090958,0.909042,,
1,0.00000072,35,0.01592366,0.98407634,0.05835519,0.94164481,,
1,0.00000073,35,0.00797049,0.99202951,0.02956854,0.97043146,,
1,0.00000073,35,0.00248289,0.99751711,0.00911832,0.99088168,,
1,0.00000074,35,0.00008634,0.99991366,0.00024408,0.99975592,,
1,0.00000074,35,0.00096509,0.99903491,0.00408703,0.99591297,,
1,0.00000075,35,0.00485029,0.99514971,0.01938008,0.98061992,,
1,0.00000075,35,0.01109979,0.98890021,0.04298804,0.95701196,,
1,0.00000045,40,0.02813454,0.97186546,0.15166718,0.84833282,,
1,0.00000046,40,0.04451282,0.95548718,0.22802349,0.77197651,,
1,0.00000046,40,0.04727519,0.95272481,0.24142163,0.75857837,,
1,0.00000047,40,0.03546728,0.96453272,0.19145101,0.80854899,,
1,0.00000047,40,0.01691487,0.98308513,0.09858226,0.90141774,,
1,0.00000048,40,0.00342877,0.99657123,0.01745563,0.98254437,,
1,0.00000048,40,0.00358996,0.99641004,0.01573482,0.98426518,,
1,0.00000049,40,0.01685518,0.98314482,0.09227856,0.90772144,,
1,0.00000049,40,0.03495119,0.96504881,0.18322182,0.81677818,,
1,0.0000005,40,0.04825753,0.95174247,0.24143463,0.75856537,,
1,0.0000005,40,0.05092117,0.94907883,0.25255173,0.74744827,,
1,0.00000051,40,0.04235354,0.95764646,0.21719552,0.78280448,,
1,0.00000051,40,0.02676009,0.97323991,0.14506285,0.85493715,,
1,0.00000052,40,0.01109507,0.98890493,0.06103364,0.93896636,,
1,0.00000052,40,0.00233958,0.99766042,0.00841658,0.99158342,,
1,0.00000053,40,0.00400495,0.99599505,0.02009019,0.97990981,,
1,0.00000053,40,0.01468541,0.98531459,0.08426106,0.91573894,,
1,0.00000054,40,0.02932046,0.97067954,0.1608491,0.8391509,,
1,0.00000054,40,0.04207766,0.95792234,0.21893772,0.78106228,,
1,0.00000055,40,0.04868939,0.95131061,0.24604763,0.75395237,,
1,0.00000055,40,0.04745513,0.95254487,0.24016805,0.75983195,,
1,0.00000056,40,0.03911593,0.96088407,0.20367683,0.79632317,,
1,0.00000056,40,0.02650427,0.97349573,0.14370518,0.85629482,,
1,0.00000056,40,0.01351184,0.98648816,0.07471814,0.92528186,,
1,0.00000057,40,0.00411521,0.99588479,0.02021704,0.97978296,,
1,0.00000058,40,0.00092967,0.99907033,0.0028143,0.9971857,,
1,0.00000058,40,0.00447369,0.99552631,0.02852677,0.97147323,,
1,0.00000059,40,0.01314053,0.98685947,0.08243199,0.91756801,,
1,0.00000059,40,0.02403289,0.97596711,0.14206745,0.85793255,,
1,0.0000006,40,0.03408367,0.96591633,0.19085175,0.80914825,,
1,0.0000006,40,0.0408716,0.9591284,0.2205981,0.7794019,,
1,0.00000061,40,0.04304008,0.95695992,0.22882731,0.77117269,,
1,0.00000061,40,0.04038805,0.95961195,0.21598619,0.78401381,,
1,0.00000062,40,0.03367544,0.96632456,0.18421075,0.81578925,,
1,0.00000062,40,0.02448119,0.97551881,0.13808799,0.86191201,,
1,0.00000063,40,0.01475741,0.98524259,0.08528806,0.91471194,,
1,0.00000063,40,0.00654555,0.99345445,0.0373419,0.9626581,,
1,0.00000064,40,0.0014315,0.9985685,0.00671615,0.99328385,,
1,0.00000064,40,0.00028203,0.99971797,0.00196794,0.99803206,,
1,0.00000065,40,0.00304592,0.99695408,0.0230046,0.9769954,,
1,0.00000065,40,0.00887223,0.99112777,0.06170758,0.93829242,,
1,0.00000066,40,0.01641406,0.98358594,0.10694581,0.89305419,,
1,0.00000066,40,0.02415232,0.97584768,0.1490544,0.8509456,,
1,0.00000067,40,0.03074287,0.96925713,0.18193694,0.81806306,,
1,0.00000067,40,0.03517617,0.96482383,0.2024765,0.7975235,,
1,0.00000068,40,0.03689134,0.96310866,0.20964642,0.79035358,,
1,0.00000068,40,0.03577401,0.96422599,0.20360989,0.79639011,,
1,0.00000069,40,0.03210219,0.96789781,0.18532279,0.81467721,,
1,0.00000069,40,0.02650128,0.97349872,0.156662,0.843338,,
1,0.0000007,40,0.01980256,0.98019744,0.12050734,0.87949266,,
1,0.0000007,40,0.01297943,0.98702057,0.08123936,0.91876064,,
1,0.00000071,40,0.00695969,0.99304031,0.04438538,0.95561462,,
1,0.00000071,40,0.00254632,0.99745368,0.01609728,0.98390272,,
1,0.00000072,40,0.00026429,0.99973571,0.00140735,0.99859265,,
1,0.00000072,40,0.00032567,0.99967433,0.00276341,0.99723659,,
1,0.00000073,40,0.00260621,0.99739379,0.01914811,0.98085189,,
1,0.00000073,40,0.00669508,0.99330492,0.04665966,0.95334034,,
1,0.00000074,40,0.01199615,0.98800385,0.08011368,0.91988632,,
1,0.00000074,40,0.0178106,0.9821894,0.11443047,0.88556953,,
1,0.00000075,40,0.02346351,0.97653649,0.14570316,0.85429684,,
1,0.00000075,40,0.02835016,0.97164984,0.17125046,0.82874954,,
1,0.00000045,45,0.02405597,0.97594403,0.25725327,0.74274673,,
1,0.00000046,45,0.01382531,0.98617469,0.16372839,0.83627161,,
1,0.00000046,45,0.00418729,0.99581271,0.04898248,0.95101752,,
1,0.00000047,45,0.00151348,0.99848652,0.00632657,0.99367343,,
1,0.00000047,45,0.00738258,0.99261742,0.07812215,0.92187785,,
1,0.00000048,45,0.01794625,0.98205375,0.19089898,0.80910102,,
1,0.00000048,45,0.02711644,0.97288356,0.27120491,0.72879509,,
1,0.00000049,45,0.03028814,0.96971186,0.29640671,0.70359329,,
1,0.00000049,45,0.02630863,0.97369137,0.26628645,0.73371355,,
1,0.0000005,45,0.0173583,0.9826417,0.18799144,0.81200856,,
1,0.0000005,45,0.00782115,0.99217885,0.08592647,0.91407353,,
1,0.00000051,45,0.00205405,0.99794595,0.01301594,0.98698406,,
1,0.00000051,45,0.00246861,0.99753139,0.02091633,0.97908367,,
1,0.00000052,45,0.00845507,0.99154493,0.09868492,0.90131508,,
1,0.00000052,45,0.01708331,0.98291669,0.1911623,0.8088377,,
1,0.00000053,45,0.02473753,0.97526247,0.25888898,0.74111102,,
1,0.00000053,45,0.02865588,0.97134412,0.28871664,0.71128336,,
1,0.00000054,45,0.02767873,0.97232127,0.27965689,0.72034311,,
1,0.00000054,45,0.02241462,0.97758538,0.23479265,0.76520735,,
1,0.00000055,45,0.01472779,0.98527221,0.16145988,0.83854012,,
1,0.00000055,45,0.00719375,0.99280625,0.07820694,0.92179306,,
1,0.00000056,45,0.00211635,0.99788365,0.01641683,0.98358317,,
1,0.00000056,45,0.00089549,0.99910451,0.00611873,0.99388127,,
1,0.00000056,45,0.00356977,0.99643023,0.04953844,0.95046156,,
1,0.00000057,45,0.00899376,0.99100624,0.12063769,0.87936231,,
1,0.00000058,45,0.01536497,0.98463503,0.19014555,0.80985445,,
1,0.00000058,45,0.02084917,0.97915083,0.24082581,0.75917419,,
1,0.00000059,45,0.02407446,0.97592554,0.26657999,0.73342001,,
1,0.00000059,45,0.02438981,0.97561019,0.26669144,0.73330856,,
1,0.0000006,45,0.02186132,0.97813868,0.24246549,0.75753451,,
1,0.0000006,45,0.01721767,0.98278233,0.19708642,0.80291358,,
1,0.00000061,45,0.01155807,0.98844193,0.13666417,0.86333583,,
1,0.00000061,45,0.00616916,0.99383084,0.07291013,0.92708987,,
1,0.00000062,45,0.00215632,0.99784368,0.02225589,0.97774411,,
1,0.00000062,45,0.00027405,0.99972595,0.0007804,0.9992196,,
1,0.00000063,45,0.00074133,0.99925867,0.01461726,0.98538274,,
1,0.00000063,45,0.00326925,0.99673075,0.05637554,0.94362446,,
1,0.00000064,45,0.00718299,0.99281701,0.11104264,0.88895736,,
1,0.00000064,45,0.01160294,0.98839706,0.16435674,0.83564326,,
1,0.00000065,45,0.0156665,0.9843335,0.20732106,0.79267894,,
1,0.00000065,45,0.01866136,0.98133864,0.23556514,0.76443486,,
1,0.00000066,45,0.02013704,0.97986296,0.24776843,0.75223157,,
1,0.00000066,45,0.01993237,0.98006763,0.24406019,0.75593981,,
1,0.00000067,45,0.01815577,0.98184423,0.22534468,0.77465532,,
1,0.00000067,45,0.0151572,0.9848428,0.193402,0.806598,,
1,0.00000068,45,0.01142906,0.98857094,0.1511314,0.8488686,,
1,0.00000068,45,0.00755896,0.99244104,0.10346064,0.89653936,,
1,0.00000069,45,0.00410287,0.99589713,0.05726237,0.94273763,,
1,0.00000069,45,0.00154062,0.99845938,0.02092346,0.97907654,,
1,0.0000007,45,0.00018211,0.99981789,0.00180616,0.99819384,,
1,0.0000007,45,0.00015465,0.99984535,0.00369655,0.99630345,,
1,0.00000071,45,0.00138972,0.99861028,0.02514999,0.97485001,,
1,0.00000071,45,0.0036527,0.9963473,0.06042932,0.93957068,,
1,0.00000072,45,0.00660055,0.99339945,0.10220679,0.89779321,,
1,0.00000072,45,0.00982637,0.99017363,0.14376304,0.85623696,,
1,0.00000073,45,0.01293522,0.98706478,0.18038234,0.81961766,,
1,0.00000073,45,0.01557111,0.98442889,0.20916216,0.79083784,,
1,0.00000074,45,0.01746856,0.98253144,0.22874477,0.77125523,,
1,0.00000074,45,0.01845535,0.98154465,0.23862262,0.76137738,,
1,0.00000075,45,0.01846892,0.98153108,0.23885895,0.76114105,,
1,0.00000075,45,0.01754572,0.98245428,0.22982579,0.77017421,,
2,0.00000045,0,0.02692273,0.97307727,0.02692273,0.97307727,,
2,0.00000046,0,0.00260014,0.99739986,0.00260014,0.99739986,,
2,0.00000046,0,0.05281291,0.94718709,0.05281291,0.94718709,,
2,0.00000047,0,0.11105765,0.88894235,0.11105765,0.88894235,,
2,0.00000047,0,0.11879275,0.88120725,0.11879275,0.88120725,,
2,0.00000048,0,0.07276187,0.92723813,0.07276187,0.92723813,,
2,0.00000048,0,0.01509998,0.98490002,0.01509998,0.98490002,,
2,0.00000049,0,0.00346815,0.99653185,0.00346815,0.99653185,,
2,0.00000049,0,0.04360382,0.95639618,0.04360382,0.95639618,,
2,0.0000005,0,0.08691833,0.91308167,0.08691833,0.91308167,,
2,0.0000005,0,0.09549008,0.90450992,0.09549008,0.90450992,,
2,0.00000051,0,0.06570861,0.93429139,0.06570861,0.93429139,,
2,0.00000051,0,0.02200078,0.97799922,0.02200078,0.97799922,,
2,0.00000052,0,0.00147276,0.99852724,0.00147276,0.99852724,,
2,0.00000052,0,0.02037386,0.97962614,0.02037386,0.97962614,,
2,0.00000053,0,0.05754495,0.94245505,0.05754495,0.94245505,,
2,0.00000053,0,0.08158103,0.91841897,0.08158103,0.91841897,,
2,0.00000054,0,0.07686779,0.92313221,0.07686779,0.92313221,,
2,0.00000054,0,0.04724507,0.95275493,0.04724507,0.95275493,,
2,0.00000055,0,0.01294979,0.98705021,0.01294979,0.98705021,,
2,0.00000055,0,0.00050747,0.99949253,0.00050747,0.99949253,,
2,0.00000056,0,0.02188971,0.97811029,0.02188971,0.97811029,,
2,0.00000056,0,0.06355281,0.93644719,0.06355281,0.93644719,,
2,0.00000056,0,0.10112315,0.89887685,0.10112315,0.89887685,,
2,0.00000057,0,0.11730885,0.88269115,0.11730885,0.88269115,,
2,0.00000058,0,0.10662054,0.89337946,0.10662054,0.89337946,,
2,0.00000058,0,0.0739171,0.9260829,0.0739171,0.9260829,,
2,0.00000059,0,0.03341875,0.96658125,0.03341875,0.96658125,,
2,0.00000059,0,0.00560742,0.99439258,0.00560742,0.99439258,,
2,0.0000006,0,0.00635812,0.99364188,0.00635812,0.99364188,,
2,0.0000006,0,0.03522934,0.96477066,0.03522934,0.96477066,,
2,0.00000061,0,0.07684734,0.92315266,0.07684734,0.92315266,,
2,0.00000061,0,0.11331131,0.88668869,0.11331131,0.88668869,,
2,0.00000062,0,0.13294335,0.86705665,0.13294335,0.86705665,,
2,0.00000062,0,0.13140868,0.86859132,0.13140868,0.86859132,,
2,0.00000063,0,0.10998458,0.89001542,0.10998458,0.89001542,,
2,0.00000063,0,0.07494191,0.92505809,0.07494191,0.92505809,,
2,0.00000064,0,0.03694549,0.96305451,0.03694549,0.96305451,,
2,0.00000064,0,0.00912985,0.99087015,0.00912985,0.99087015,,
2,0.00000065,0,0.00142426,0.99857574,0.00142426,0.99857574,,
2,0.00000065,0,0.01520446,0.98479554,0.01520446,0.98479554,,
2,0.00000066,0,0.04300091,0.95699909,0.04300091,0.95699909,,
2,0.00000066,0,0.07364552,0.92635448,0.07364552,0.92635448,,
2,0.00000067,0,0.09769872,0.90230128,0.09769872,0.90230128,,
2,0.00000067,0,0.10956101,0.89043899,0.10956101,0.89043899,,
2,0.00000068,0,0.10737141,0.89262859,0.10737141,0.89262859,,
2,0.00000068,0,0.09226886,0.90773114,0.09226886,0.90773114,,
2,0.00000069,0,0.06788167,0.93211833,0.06788167,0.93211833,,
2,0.00000069,0,0.0400876,0.9599124,0.0400876,0.9599124,,
2,0.0000007,0,0.01596494,0.98403506,0.01596494,0.98403506,,
2,0.0000007,0,0.00203222,0.99796778,0.00203222,0.99796778,,
2,0.00000071,0,0.00175587,0.99824413,0.00175587,0.99824413,,
2,0.00000071,0,0.01428126,0.98571874,0.01428126,0.98571874,,
2,0.00000072,0,0.03514106,0.96485894,0.03514106,0.96485894,,
2,0.00000072,0,0.05833796,0.94166204,0.05833796,0.94166204,,
2,0.00000073,0,0.07849797,0.92150203,0.07849797,0.92150203,,
2,0.00000073,0,0.09181854,0.90818146,0.09181854,0.90818146,,
2,0.00000074,0,0.09637471,0.90362529,0.09637471,0.90362529,,
2,0.00000074,0,0.09180781,0.90819219,0.09180781,0.90819219,,
2,0.00000075,0,0.07916277,0.92083723,0.07916277,0.92083723,,
2,0.00000075,0,0.06069048,0.93930952,0.06069048,0.93930952,,
2,0.00000045,5,0.01727366,0.98272634,0.01766099,0.98233901,,
2,0.00000046,5,0.00691866,0.99308134,0.0070702,0.9929298,,
2,0.00000046,5,0.06414819,0.93585181,0.06552081,0.93447919,,
2,0.00000047,5,0.11571853,0.88428147,0.11805407,0.88194593,,
2,0.00000047,5,0.11268332,0.88731668,0.11495304,0.88504696,,
2,0.00000048,5,0.06070598,0.93929402,0.06198275,0.93801725,,
2,0.00000048,5,0.00819077,0.99180923,0.00835828,0.99164172,,
2,0.00000049,5,0.00801025,0.99198975,0.00821229,0.99178771,,
2,0.00000049,5,0.05248737,0.94751263,0.05368128,0.94631872,,
2,0.0000005,5,0.09081493,0.90918507,0.09276675,0.90723325,,
2,0.0000005,5,0.09142006,0.90857994,0.09336549,0.90663451,,
2,0.00000051,5,0.0566378,0.9433622,0.05787409,0.94212591,,
2,0.00000051,5,0.01499147,0.98500853,0.0153166,0.9846834,,
2,0.00000052,5,0.00226625,0.99773375,0.00231022,0.99768978,,
2,0.00000052,5,0.02705879,0.97294121,0.02769108,0.97230892,,
2,0.00000053,5,0.06348267,0.93651733,0.06491395,0.93508605,,
2,0.00000053,5,0.08216144,0.91783856,0.08398185,0.91601815,,
2,0.00000054,5,0.07156061,0.92843939,0.07317712,0.92682288,,
2,0.00000054,5,0.03918335,0.96081665,0.04011749,0.95988251,,
2,0.00000055,5,0.00768948,0.99231052,0.00789279,0.99210721,,
2,0.00000055,5,0.00227792,0.99772208,0.00231589,0.99768411,,
2,0.00000056,5,0.02953924,0.97046076,0.0301617,0.9698383,,
2,0.00000056,5,0.07195256,0.92804744,0.07345071,0.92654929,,
2,0.00000056,5,0.10570226,0.89429774,0.10784987,0.89215013,,
2,0.00000057,5,0.11605811,0.88394189,0.11840571,0.88159429,,
2,0.00000058,5,0.09990162,0.90009838,0.10197092,0.89802908,,
2,0.00000058,5,0.06421983,0.93578017,0.06560949,0.93439051,,
2,0.00000059,5,0.02505882,0.97494118,0.02562354,0.97437646,,
2,0.00000059,5,0.00295756,0.99704244,0.0030136,0.9969864,,
2,0.0000006,5,0.01075293,0.98924707,0.01096876,0.98903124,,
2,0.0000006,5,0.04391749,0.95608251,0.04484117,0.95515883,,
2,0.00000061,5,0.08545498,0.91454502,0.08720219,0.91279781,,
2,0.00000061,5,0.11852567,0.88147433,0.12087403,0.87912597,,
2,0.00000062,5,0.1332469,0.8667531,0.13584766,0.86415234,,
2,0.00000062,5,0.12675482,0.87324518,0.12924701,0.87075299,,
2,0.00000063,5,0.10150377,0.89849623,0.10355246,0.89644754,,
2,0.00000063,5,0.06490414,0.93509586,0.06625837,0.93374163,,
2,0.00000064,5,0.02847405,0.97152595,0.02907883,0.97092117,,
2,0.00000064,5,0.00511282,0.99488718,0.00521164,0.99478836,,
2,0.00000065,5,0.00296878,0.99703122,0.0030338,0.9969662,,
2,0.00000065,5,0.02099512,0.97900488,0.02147796,0.97852204,,
2,0.00000066,5,0.05029939,0.94970061,0.05141576,0.94858424,,
2,0.00000066,5,0.07979934,0.92020066,0.08150718,0.91849282,,
2,0.00000067,5,0.1009773,0.8990227,0.10308074,0.89691926,,
2,0.00000067,5,0.1092451,0.8907549,0.11149274,0.88850726,,
2,0.00000068,5,0.10355931,0.89644069,0.1056971,0.8943029,,
2,0.00000068,5,0.08574271,0.91425729,0.08754146,0.91245854,,
2,0.00000069,5,0.06002477,0.93997523,0.06131255,0.93868745,,
2,0.00000069,5,0.03272469,0.96727531,0.03343975,0.96656025,,
2,0.0000007,5,0.0109414,0.9890586,0.01117894,0.98882106,,
2,0.0000007,5,0.00057052,0.99942948,0.00057984,0.99942016,,
2,0.00000071,5,0.00395689,0.99604311,0.00405642,0.99594358,,
